file,line,symbol,type,scope,mutability,synchronization,writer_evidence,reader_evidence,owner_identity,reset_teardown_disposition
ggml/src/ggml-sycl/unified-cache.cpp,1448,g_offload_pool_miss_count,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1709:g_offload_pool_miss_count.store(0, std::memory_order_relaxed); | L1836:g_offload_pool_miss_count.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1978:s.pool_miss_count = g_offload_pool_miss_count.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1709:g_offload_pool_miss_count.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1449,g_offload_cross_domain_transfer_count,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1710:g_offload_cross_domain_transfer_count.store(0, std::memory_order_relaxed); | L1861:g_offload_cross_domain_transfer_count.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1979:s.cross_domain_transfer_count = g_offload_cross_domain_transfer_count.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1710:g_offload_cross_domain_transfer_count.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1450,g_offload_cross_domain_transfer_count_pp,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1711:g_offload_cross_domain_transfer_count_pp.store(0, std::memory_order_relaxed); | L1863:g_offload_cross_domain_transfer_count_pp.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1980:s.cross_domain_transfer_count_pp = g_offload_cross_domain_transfer_count_pp.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1711:g_offload_cross_domain_transfer_count_pp.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1451,g_offload_cross_domain_transfer_count_tg,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1712:g_offload_cross_domain_transfer_count_tg.store(0, std::memory_order_relaxed); | L1865:g_offload_cross_domain_transfer_count_tg.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1981:s.cross_domain_transfer_count_tg = g_offload_cross_domain_transfer_count_tg.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1712:g_offload_cross_domain_transfer_count_tg.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1452,g_offload_transfer_bytes_h2d,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1713:g_offload_transfer_bytes_h2d.store(0, std::memory_order_relaxed); | L1842:g_offload_transfer_bytes_h2d.fetch_add(bytes, std::memory_order_relaxed);",unscoped lexical candidate: L1982:s.transfer_bytes_h2d = g_offload_transfer_bytes_h2d.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1713:g_offload_transfer_bytes_h2d.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1453,g_offload_transfer_bytes_d2h,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1714:g_offload_transfer_bytes_d2h.store(0, std::memory_order_relaxed); | L1849:g_offload_transfer_bytes_d2h.fetch_add(bytes, std::memory_order_relaxed);",unscoped lexical candidate: L1983:s.transfer_bytes_d2h = g_offload_transfer_bytes_d2h.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1714:g_offload_transfer_bytes_d2h.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1477,g_planned_moe_control_bytes,std::atomic<size_t> [GGML_SYCL_MAX_DEVICES],namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1486:g_planned_moe_control_bytes[device_id].store(requirement.valid ? requirement.bytes : 0, std::memory_order_relaxed);",unscoped lexical candidate: L1496:requirement.bytes = g_planned_moe_control_bytes[device_id].load(std::memory_order_relaxed);,device/process slot,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,1478,g_planned_moe_control_invalid,std::atomic<bool> [GGML_SYCL_MAX_DEVICES],namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1487:g_planned_moe_control_invalid[device_id].store(!requirement.valid, std::memory_order_release);",unscoped lexical candidate: L1495:requirement.valid = !g_planned_moe_control_invalid[device_id].load(std::memory_order_acquire);,device/process slot,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/unified-cache.cpp,1573,g_offload_transfer_bytes_h2d_pp,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1715:g_offload_transfer_bytes_h2d_pp.store(0, std::memory_order_relaxed); | L1844:g_offload_transfer_bytes_h2d_pp.fetch_add(bytes, std::memory_order_relaxed);",unscoped lexical candidate: L1984:s.transfer_bytes_h2d_pp = g_offload_transfer_bytes_h2d_pp.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1715:g_offload_transfer_bytes_h2d_pp.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1574,g_offload_transfer_bytes_h2d_tg,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1716:g_offload_transfer_bytes_h2d_tg.store(0, std::memory_order_relaxed); | L1846:g_offload_transfer_bytes_h2d_tg.fetch_add(bytes, std::memory_order_relaxed);",unscoped lexical candidate: L1985:s.transfer_bytes_h2d_tg = g_offload_transfer_bytes_h2d_tg.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1716:g_offload_transfer_bytes_h2d_tg.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1575,g_offload_transfer_bytes_d2h_pp,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1717:g_offload_transfer_bytes_d2h_pp.store(0, std::memory_order_relaxed); | L1851:g_offload_transfer_bytes_d2h_pp.fetch_add(bytes, std::memory_order_relaxed);",unscoped lexical candidate: L1986:s.transfer_bytes_d2h_pp = g_offload_transfer_bytes_d2h_pp.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1717:g_offload_transfer_bytes_d2h_pp.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1576,g_offload_transfer_bytes_d2h_tg,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1718:g_offload_transfer_bytes_d2h_tg.store(0, std::memory_order_relaxed); | L1853:g_offload_transfer_bytes_d2h_tg.fetch_add(bytes, std::memory_order_relaxed);",unscoped lexical candidate: L1987:s.transfer_bytes_d2h_tg = g_offload_transfer_bytes_d2h_tg.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1718:g_offload_transfer_bytes_d2h_tg.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1577,g_offload_dispatch_count_cpu,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1719:g_offload_dispatch_count_cpu.store(0, std::memory_order_relaxed); | L1872:g_offload_dispatch_count_cpu.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1988:s.dispatch_count_cpu = g_offload_dispatch_count_cpu.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1719:g_offload_dispatch_count_cpu.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1578,g_offload_dispatch_count_gpu,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1720:g_offload_dispatch_count_gpu.store(0, std::memory_order_relaxed); | L1881:g_offload_dispatch_count_gpu.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1989:s.dispatch_count_gpu = g_offload_dispatch_count_gpu.load(std::memory_order_relaxed);,device/process slot,"lifecycle not inferred; unscoped lexical reset candidate: L1720:g_offload_dispatch_count_gpu.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1579,g_offload_dispatch_count_gpu_island,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1721:g_offload_dispatch_count_gpu_island.store(0, std::memory_order_relaxed); | L1889:g_offload_dispatch_count_gpu_island.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1990:s.dispatch_count_gpu_island = g_offload_dispatch_count_gpu_island.load(std::memory_order_relaxed);,device/process slot,"lifecycle not inferred; unscoped lexical reset candidate: L1721:g_offload_dispatch_count_gpu_island.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1580,g_offload_dispatch_count_cpu_pp,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1722:g_offload_dispatch_count_cpu_pp.store(0, std::memory_order_relaxed); | L1874:g_offload_dispatch_count_cpu_pp.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1991:s.dispatch_count_cpu_pp = g_offload_dispatch_count_cpu_pp.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1722:g_offload_dispatch_count_cpu_pp.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1581,g_offload_dispatch_count_cpu_tg,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1723:g_offload_dispatch_count_cpu_tg.store(0, std::memory_order_relaxed); | L1876:g_offload_dispatch_count_cpu_tg.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1992:s.dispatch_count_cpu_tg = g_offload_dispatch_count_cpu_tg.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1723:g_offload_dispatch_count_cpu_tg.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1582,g_offload_dispatch_count_gpu_pp,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1724:g_offload_dispatch_count_gpu_pp.store(0, std::memory_order_relaxed); | L1883:g_offload_dispatch_count_gpu_pp.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1993:s.dispatch_count_gpu_pp = g_offload_dispatch_count_gpu_pp.load(std::memory_order_relaxed);,device/process slot,"lifecycle not inferred; unscoped lexical reset candidate: L1724:g_offload_dispatch_count_gpu_pp.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1583,g_offload_dispatch_count_gpu_tg,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1725:g_offload_dispatch_count_gpu_tg.store(0, std::memory_order_relaxed); | L1885:g_offload_dispatch_count_gpu_tg.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1994:s.dispatch_count_gpu_tg = g_offload_dispatch_count_gpu_tg.load(std::memory_order_relaxed);,device/process slot,"lifecycle not inferred; unscoped lexical reset candidate: L1725:g_offload_dispatch_count_gpu_tg.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1584,g_offload_dispatch_count_gpu_island_pp,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1726:g_offload_dispatch_count_gpu_island_pp.store(0, std::memory_order_relaxed); | L1891:g_offload_dispatch_count_gpu_island_pp.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1995:s.dispatch_count_gpu_island_pp = g_offload_dispatch_count_gpu_island_pp.load(std::memory_order_relaxed);,device/process slot,"lifecycle not inferred; unscoped lexical reset candidate: L1726:g_offload_dispatch_count_gpu_island_pp.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1585,g_offload_dispatch_count_gpu_island_tg,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1727:g_offload_dispatch_count_gpu_island_tg.store(0, std::memory_order_relaxed); | L1893:g_offload_dispatch_count_gpu_island_tg.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1996:s.dispatch_count_gpu_island_tg = g_offload_dispatch_count_gpu_island_tg.load(std::memory_order_relaxed);,device/process slot,"lifecycle not inferred; unscoped lexical reset candidate: L1727:g_offload_dispatch_count_gpu_island_tg.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1586,g_offload_transition_wait_count,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1728:g_offload_transition_wait_count.store(0, std::memory_order_relaxed); | L1901:g_offload_transition_wait_count.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1997:s.transition_wait_count = g_offload_transition_wait_count.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1728:g_offload_transition_wait_count.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1587,g_offload_transition_wait_count_pp,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1729:g_offload_transition_wait_count_pp.store(0, std::memory_order_relaxed); | L1903:g_offload_transition_wait_count_pp.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1998:s.transition_wait_count_pp = g_offload_transition_wait_count_pp.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1729:g_offload_transition_wait_count_pp.store(0, std::memory_order_relaxed);"
ggml/src/ggml-sycl/unified-cache.cpp,1588,g_offload_transition_wait_count_tg,std::atomic<uint64_t>,namespace:ggml_sycl,mutable,intrinsic:atomic,"unscoped lexical candidate: L1730:g_offload_transition_wait_count_tg.store(0, std::memory_order_relaxed); | L1905:g_offload_transition_wait_count_tg.fetch_add(1, std::memory_order_relaxed);",unscoped lexical candidate: L1999:s.transition_wait_count_tg = g_offload_transition_wait_count_tg.load(std::memory_order_relaxed);,process or function lifetime (review required),"lifecycle not inferred; unscoped lexical reset candidate: L1730:g_offload_transition_wait_count_tg.store(0, std::memory_order_relaxed);"
